iniNr,id,Tipo,iniTipo,iniDescTipo,iniLeg,iniSel,dataInicioleg,iniTitulo,iniTextoSubst,iniLinkTexto,iniId,iniAutorOutros,iniAnexos,iniEventos,fase,iniAutorOutros_sigla,iniAutorOutros_nome,autor,idComissao,nomeComissao,competenteComissao,resultado,reuniao,ausencias,PSD,CH,PS,CDS-PP,IL,L,PCP,BE,PAN,data,unanime,JPP,tipoReuniao,descricao,iniAutorDeputados,iniAutorGruposParlamentares,peticoes,iniTextoSubstCampo,publicacao,iniciativasOrigem,iniciativasOriginadas,ano,leg
48,139165,I,J,Projeto de Lei,XVII,1,2025-06-03,"Regulamenta a atividade de lobbying e procede à criação de um Registo de Transparência e de um Mecanismo de Pegada Legislativa, procedendo à segunda alteração ao Decreto-Lei n.º 109-E/2021, de 9 de dezembro, e à décima sétima alteração à Lei n.º 7/93, de 1 de março",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c3245794d47466d4d5467334c5455355a5467744e446b345a4330354e544d314c546335595745344e4463314f546b784d69356b62324e34&fich=a20af187-59e8-498d-9535-79aa84759912.docx&Inline=true,315168,,,,Votação na generalidade,G,Grupos Parlamentares,PAN,8447,"Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias ",S,Aprovado,12,,A Favor,A Favor,A Favor,A Favor,Abstenção,A Favor,Contra,Contra,A Favor,2025-07-11,,A Favor,RP,,,PAN,,,,,,2025,l17
115,139186,I,J,Projeto de Lei,XVII,1,2025-06-03,"Altera Decreto-Lei n.º 63/85, de 14 de março, que aprovou o Código do Direito de Autor e dos Direitos Conexos",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a67324d324e6c4f444d344c5449794e6a59744e444a694e5331684f4451314c5446684e5751795a6d526d597a41784f43356b62324e34&fich=863ce838-2266-42b5-a845-1a5d2fdfc018.docx&Inline=true,315325,,,,Votação na generalidade,G,Grupos Parlamentares,PCP,8458,"Comissão de Cultura, Comunicação, Juventude e Desporto ",S,Rejeitado,12,,Contra,Abstenção,A Favor,Contra,Abstenção,A Favor,A Favor,A Favor,A Favor,2025-07-11,,A Favor,RP,,,PCP,,,,,,2025,l17
129,139210,I,R,Projeto de Resolução,XVII,1,2025-06-03,Composição da Comissão Permanente da XVII Legislatura,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a41324e3249794f4456684c575a694e7a49744e47526b5a5331684e7a59794c54646c4f54466d4e4446694d4467795969356b62324e34&fich=067b285a-fb72-4dde-a762-7e91f41b082b.docx&Inline=true,315256,,,,Votação Deliberação,R,PAR,PAR,,,,Aprovado,12,,A Favor,A Favor,Contra,A Favor,A Favor,Contra,Contra,Contra,Abstenção,2025-07-11,,Abstenção,RP,,,,,,,,,2025,l17
146,139204,I,R,Projeto de Resolução,XVII,1,2025-06-03,Por medidas de combate à violência ginecológica e obstétrica no SNS ,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a4a694e7a41344d5441304c5755785a6d55744e444d3559693034596d566a4c545a6d4e7a526c5a6a51324f5745315a43356b62324e34&fich=2b708104-e1fe-439b-8bec-6f74ef469a5d.docx&Inline=true,315287,,,,Votação na generalidade,G,Grupos Parlamentares,PAN,,,,Rejeitado,12,,Contra,Abstenção,A Favor,Contra,A Favor,A Favor,Abstenção,A Favor,A Favor,2025-07-11,,A Favor,RP,,,PAN,,,,,,2025,l17
46,139164,I,J,Projeto de Lei,XVII,1,2025-06-03,Aprova regras de transparência aplicáveis a entidades privadas nacionais ou estrangeiras que realizam representação legítima de interesses junto de entidades públicas e procede à criação de um registo de transparência da representação de interesses junto da Assembleia da República,SIM,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a63354d5451794d44646b4c574e6b4d6d49744e4455344d7930344d446c6c4c5759344d5467774e6d55314d6a646d5a53356b62324e34&fich=7914207d-cd2b-4583-809e-f81806e527fe.docx&Inline=true,315165,,,,Votação na generalidade,G,Grupos Parlamentares,PSD,8447,"Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias ",S,Aprovado,12,,A Favor,A Favor,A Favor,A Favor,A Favor,Abstenção,Contra,Contra,A Favor,2025-07-11,,A Favor,RP,,,PSD,,Substituição do texto a pedido do autor em 2025-06-28.,,,,2025,l17
143,139180,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo que facilite a atribuição do Subsídio Social de Mobilidade,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a59774d446c694e5456694c5451784e574d744e44426d4d7931684e5755784c5463775a57557a4d6a6c694f44566c4d53356b62324e34&fich=6009b55b-415c-40f3-a5e1-70ee329b85e1.docx&Inline=true,315284,,,,Votação na generalidade,G,Grupos Parlamentares,PAN,,,,Rejeitado,12,,Contra,Abstenção,A Favor,Contra,A Favor,A Favor,A Favor,A Favor,A Favor,2025-07-11,,A Favor,RP,,,PAN,,,,,,2025,l17
6,139189,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo que reconheça o estado da Palestina ,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324d794d7a6b794d57457a4c546c6c595441744e47457a4e6930344e47466c4c544d79597a6c6c597a497a597a51784d69356b62324e34&fich=c23921a3-9ea0-4a36-84ae-32c9ec23c412.docx&Inline=true,315041,,,,Votação na generalidade,G,Grupos Parlamentares,BE,8448,Comissão de Negócios Estrangeiros e Comunidades Portuguesas ,S,Rejeitado,12,,Contra,Contra,Abstenção,Contra,Contra,A Favor,A Favor,A Favor,A Favor,2025-07-11,,A Favor,RP,,,BE,,,,,,2025,l17
133,139179,I,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo da República a operacionalização da plataforma digital do Subsídio Social de Mobilidade, de forma a garantir a aplicação integral do novo modelo vertido no Decreto-Lei n.º 37-A/2025, de 24 de março para os residentes na Região Autónoma da Madeira",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a6b334e47466b4e6a526d4c574a694e4445744e4456694d5331685a5463324c5445775a5449324d5445324d4745304f53356b62324e34&fich=974ad64f-bb41-45b1-ae76-10e261160a49.docx&Inline=true,315268,,,,Votação na generalidade,G,Grupos Parlamentares,PSD,8460,"Comissão de Infraestruturas, Mobilidade e Habitação",N,Aprovado,12,,A Favor,A Favor,Abstenção,A Favor,A Favor,A Favor,Abstenção,A Favor,A Favor,2025-07-11,,Abstenção,RP,,,PSD,,,,,,2025,l17
124,139149,I,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo a criação de uma linha de apoio financeiro aos pequenos e médios agricultores da Região Demarcada do Douro, no contexto da crise vitivinícola",SIM,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a426d4f446b784e44557a4c5467314e5459744e4455794d5331684e6d497a4c575977596d4e6a4e7a59784d6d4d7a5969356b62324e34&fich=0f891453-8556-4521-a6b3-f0bcc7612c3b.docx&Inline=true,315244,,,,Votação na generalidade,G,Grupos Parlamentares,PS,8453,Comissão de Agricultura e Pescas ,N,Aprovado,12,,A Favor,A Favor,A Favor,A Favor,Abstenção,A Favor,A Favor,A Favor,A Favor,2025-07-11,,A Favor,RP,,,PS,,Substituição do texto a pedido do autor em 2025-07-03.,,,,2025,l17
114,139168,I,J,Projeto de Lei,XVII,1,2025-06-03,Aprova regras de transparência aplicáveis a entidades privadas que realizam representação legítima de interesses junto de entidades públicas e procede à criação de um registo de transparência da representação de interesses junto da Assembleia da República,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c3255775a544e684e6a41354c546c6b4f5445744e444e685a6930354f5745314c574e684e544530593256685a47466b4f53356b62324e34&fich=e0e3a609-9d91-43af-99a5-ca514ceadad9.docx&Inline=true,315322,,,,Votação na generalidade,G,Grupos Parlamentares,PS,8447,"Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias ",S,Aprovado,12,,A Favor,A Favor,A Favor,A Favor,A Favor,A Favor,Contra,Contra,A Favor,2025-07-11,,A Favor,RP,,,PS,,,,,,2025,l17
93,139199,I,J,Projeto de Lei,XVII,1,2025-06-03,"Promove a qualidade, adequação, segurança e humanização dos cuidados de saúde na gravidez e no parto, alterando a Lei n.º 33/2025, de 31 de março",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a686c4d3255784e5467354c57517a5a4745744e4463344d6931684f47526a4c544e6b4f5464694f54686a4f4451305969356b62324e34&fich=8e3e1589-d3da-4782-a8dc-3d97b98c844b.docx&Inline=true,315277,,,,Votação na generalidade,G,Grupos Parlamentares,PSD,8455,Comissão de Saúde ,S,Rejeitado,12,,A Favor,Contra,Contra,A Favor,Contra,Contra,Contra,Contra,Contra,2025-07-11,,Contra,RP,,,PSD,,,,,,2025,l17
129,139209,I,R,Projeto de Resolução,XVII,1,2025-06-03,Composição da Comissão Permanente da XVII Legislatura,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a41324e3249794f4456684c575a694e7a49744e47526b5a5331684e7a59794c54646c4f54466d4e4446694d4467795969356b62324e34&fich=067b285a-fb72-4dde-a762-7e91f41b082b.docx&Inline=true,315256,,,,Apreciação,R,PAR,PAR,,,,Rejeitado,12,,Contra,Contra,A Favor,Contra,Contra,A Favor,A Favor,A Favor,A Favor,2025-07-11,,A Favor,RP,"Proposta de alteração, apresentada pelo PS, ao Projeto de Resolução n.º 129/XVII/1.ª (PAR)",,,,,,,,2025,l17
99,139201,I,J,Projeto de Lei,XVII,1,2025-06-03,"Reforça os direitos da mulher no parto e no internamento no puerpério, e dos jovens com cancro durante o seu internamento, alterando a Lei n.º 15/2014, de 21 de março",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a597a5a4749315a6a6c6a4c5441314e6d55744e444d794e4330355a446c684c5451795a4749354d546b304e444a6d4e43356b62324e34&fich=63db5f9c-056e-4324-9d9a-42db919442f4.docx&Inline=true,315295,,,,Votação na generalidade,G,Grupos Parlamentares,PAN,8455,Comissão de Saúde ,S,Rejeitado,12,,Contra,Abstenção,A Favor,Contra,Abstenção,A Favor,A Favor,A Favor,A Favor,2025-07-11,,A Favor,RP,,,PAN,,,,,,2025,l17
115,139239,I,R,Projeto de Resolução,XVII,1,2025-06-03,Estender a aplicação do IVA mínimo para a aquisição e manutenção dos equipamentos de produção energética renovável,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a45345a444d7a4d57566c4c57526c4f5467744e47566c4d7930354d6d526c4c544a6b4e4751354f4464684e5459315969356b62324e34&fich=18d331ee-de98-4ee3-92de-2d4d987a565b.docx&Inline=true,315227,,,,Votação Deliberação,G,Grupos Parlamentares,IL,8451,"Comissão de Orçamento, Finanças e Administração Pública ",S,Aprovado,13,,Contra,A Favor,A Favor,Contra,A Favor,A Favor,A Favor,A Favor,A Favor,2025-07-16,,A Favor,RP,,,IL,,,,,,2025,l17
61,139490,I,J,Projeto de Lei,XVII,1,2025-06-03,"Restringe as normas em matéria de entrada e permanência em território nacional, alterando a Lei n.º 23/2007, de 04 de julho

",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a4d32595759355954426b4c5464695a4463744e44566c596930344d4459304c574d354e4455344d545a6a4d4749795979356b62324e34&fich=36af9a0d-7bd7-45eb-8064-c945816c0b2c.docx&Inline=true,315209,,,,Votação na especialidade,G,Grupos Parlamentares,CH,8447,"Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias ",S,Aprovado,13,,A Favor,A Favor,Contra,A Favor,A Favor,Contra,Contra,Contra,Contra,2025-07-16,,Contra,RP,"Artigo 2.º - Votação requerida pelo PS - Artigos 98.º, 101.º, 105.º e n.os 1 a 8 do artigo 106.º da Lei n.º 23/2007, de 4 de julho",,CH,,,,,,2025,l17
156,139238,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda o reforço da proteção de investidores não profissionais,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a55354e6a4a6a59544d354c5445304f444d744e4745344d7931684d546b344c54686a4d5464684d5459315a6a49354f5335775a47593d&fich=5962ca39-1483-4a83-a198-8c17a165f299.pdf&Inline=true,315308,,,,Votação Deliberação,G,Grupos Parlamentares,L,,,,Rejeitado,13,,Contra,Contra,A Favor,Contra,Abstenção,A Favor,Abstenção,A Favor,A Favor,2025-07-16,,A Favor,RP,,,L,,,,,,2025,l17
154,139233,I,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda o reforço dos cuidados pediátricos no Serviço Nacional de Saúde
",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a4a694d5467314d6a6c6d4c5759334e5745744e4463344e5330344e4749774c5755785a57466b4d574d334f545934595335775a47593d&fich=2b18529f-f75a-4785-84b0-e1ead1c7968a.pdf&Inline=true,315304,,,,Votação na generalidade,G,Grupos Parlamentares,L,8455,Comissão de Saúde ,S,Aprovado,13,,Contra,A Favor,A Favor,Contra,Abstenção,A Favor,A Favor,A Favor,A Favor,2025-07-16,,A Favor,RP,,,L,,,,,,2025,l17
60,139253,I,J,Projeto de Lei,XVII,1,2025-06-03,Cria a Unidade Nacional de Polícia de Estrangeiros e Fronteiras da Polícia de Segurança Pública,SIM,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a526c5a5441794d6a41314c574933595755744e4745305a6931684f474e6b4c546b354f546b784f544579597a52694f43356b62324e34&fich=4ee02205-b7ae-4a4f-a8cd-99991912c4b8.docx&Inline=true,315208,,,,Requerimento,G,Grupos Parlamentares,CH,8447,"Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias ",S,Aprovado,13,,A Favor,A Favor,A Favor,A Favor,A Favor,A Favor,Contra,Contra,A Favor,2025-07-16,,A Favor,RP,"Requerimento oral, apresentado pelo PSD, solicitando a dispensa de redação final e do prazo para apresentação de reclamações contra inexatidões relativamente ao Texto de substituição, apresentado pela Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias, relativo à Proposta de Lei n.º 3/XVII/1.ª (GOV) e ao Projeto de Lei n.º 61/XVII/1.ª (CH) – Altera a Lei n.º 23/2007, de 4 de julho, que aprova o regime jurídico de entrada, permanência, saída e afastamento de estrangeiros do território nacional, e ao Texto Final, apresentado pela Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias, relativo à Proposta de Lei n.º 2/XVII/1.ª (GOV) e ao Projeto de Lei n.º 60/XVII/1.ª (CH) – Cria a Unidade Nacional de Estrangeiros e Fronteiras, na Polícia de Segurança Pública",,CH,,Substituição do texto a pedido do autor em 2025-07-01.,,,,2025,l17
153,139229,I,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda a proteção, valorização e classificação da Quinta dos Ingleses como Paisagem Protegida
",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324d325a6d5a6a5a6a63324c544d7a5a6d55744e4449314d7930354e6a64684c575a6c4f474e6c596a6b794e6a49314f5335775a47593d&fich=c6ffcf76-33fe-4253-967a-fe8ceb926259.pdf&Inline=true,315303,,,,Votação na generalidade,G,Grupos Parlamentares,L,,,,Rejeitado,13,,Contra,Abstenção,Abstenção,Contra,Contra,A Favor,A Favor,A Favor,A Favor,2025-07-16,,A Favor,RP,,,L,,,,,,2025,l17
165,139234,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo que garanta o funcionamento da Urgência Pediátrica da ULS Viseu Dão Lafões de forma permanente,SIM,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a59795a4755345a444e684c544a6b5a6d49744e4451325a6931694e4451304c575a694e574e6c4f4759354d474e6c5979356b62324e34&fich=62de8d3a-2dfb-446f-b444-fb5ce8f90cec.docx&Inline=true,315327,,,,Votação na generalidade,G,Grupos Parlamentares,CDS-PP,8455,Comissão de Saúde ,S,Aprovado,13,,Abstenção,A Favor,A Favor,A Favor,A Favor,A Favor,A Favor,A Favor,A Favor,2025-07-16,,A Favor,RP,,,CDS-PP,,Substituição do título e do texto a pedido do autor em 2025-07-16.,,,,2025,l17
61,139249,I,J,Projeto de Lei,XVII,1,2025-06-03,"Restringe as normas em matéria de entrada e permanência em território nacional, alterando a Lei n.º 23/2007, de 04 de julho

",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a4d32595759355954426b4c5464695a4463744e44566c596930344d4459304c574d354e4455344d545a6a4d4749795979356b62324e34&fich=36af9a0d-7bd7-45eb-8064-c945816c0b2c.docx&Inline=true,315209,,,,Requerimento,G,Grupos Parlamentares,CH,8447,"Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias ",S,Aprovado,13,,A Favor,A Favor,A Favor,A Favor,A Favor,A Favor,Contra,Contra,A Favor,2025-07-16,,A Favor,RP,"Requerimento oral, apresentado pelo PSD, solicitando a dispensa de redação final e do prazo para apresentação de reclamações contra inexatidões relativamente ao Texto de substituição, apresentado pela Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias, relativo à Proposta de Lei n.º 3/XVII/1.ª (GOV) e ao Projeto de Lei n.º 61/XVII/1.ª (CH) – Altera a Lei n.º 23/2007, de 4 de julho, que aprova o regime jurídico de entrada, permanência, saída e afastamento de estrangeiros do território nacional, e ao Texto Final, apresentado pela Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias, relativo à Proposta de Lei n.º 2/XVII/1.ª (GOV) e ao Projeto de Lei n.º 60/XVII/1.ª (CH) – Cria a Unidade Nacional de Estrangeiros e Fronteiras, na Polícia de Segurança Pública",,CH,,,,,,2025,l17
167,139231,I,R,Projeto de Resolução,XVII,1,2025-06-03,"Pela preservação responsável, valorização ecológica e transparência na gestão da Quinta dos Ingleses",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a6b794d32466b4d7a4e684c574d355a446b744e47526b4e4331684d47466b4c5749355954426c5a6a526a596a63304e69356b62324e34&fich=923ad33a-c9d9-4dd4-a0ad-b9a0ef4cb746.docx&Inline=true,315330,,,,Votação na generalidade,G,Grupos Parlamentares,CH,,,,Rejeitado,13,,Contra,A Favor,Contra,Contra,Contra,Abstenção,Abstenção,Abstenção,A Favor,2025-07-16,,A Favor,RP,,,CH,,,,,,2025,l17
61,139248,I,J,Projeto de Lei,XVII,1,2025-06-03,"Restringe as normas em matéria de entrada e permanência em território nacional, alterando a Lei n.º 23/2007, de 04 de julho

",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a4d32595759355954426b4c5464695a4463744e44566c596930344d4459304c574d354e4455344d545a6a4d4749795979356b62324e34&fich=36af9a0d-7bd7-45eb-8064-c945816c0b2c.docx&Inline=true,315209,,,,Votação final global,G,Grupos Parlamentares,CH,8447,"Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias ",S,Aprovado,13,,A Favor,A Favor,Contra,A Favor,Abstenção,Contra,Contra,Contra,Contra,2025-07-16,,Contra,RP,"Texto de substituição, apresentado pela Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias, relativo à Proposta de Lei n.º 3/XVII/1.ª (GOV) e ao Projeto de Lei n.º 61/XVII/1.ª (CH) – Altera a Lei n.º 23/2007, de 4 de julho, que aprova o regime jurídico de entrada, permanência, saída e afastamento de estrangeiros do território nacional",,CH,,,,,,2025,l17
