idCadastro,dadosDeputadoOrgaoPlenario,depId,depCadId,depNomeParlamentar,depGP,pt_ar_wsgode_objectos_DadosSituacaoGP,gpId,gpSigla,gpDtInicio,gpDtFim,depCPId,depCPDes,legDes,depSituacao,pt_ar_wsgode_objectos_DadosSituacaoDeputado,sioDes,sioDtInicio,depNomeCompleto,sioDtFim,depCargo,pt_ar_wsgode_objectos_DadosCargoDeputado,carId,carDes,carDtInicio
9319,,16459.0,9319.0,Ana Filipa Ribeiro,,,7269.0,PAN,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Ana Filipa Pacheco Ribeiro,,,,,,
9320,,16460.0,9320.0,António Jorge Soares,,,7269.0,PAN,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,António Jorge de Oliveira Maria Corado Soares,,,,,,
8719,,16461.0,8719.0,Paulo Raimundo,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,Paulo Alexandre Cantigas Raimundo,,,,,,
209,,16462.0,209.0,António Filipe,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,António Filipe Gaião Rodrigues,,,,,,
9321,,16463.0,9321.0,Sofia Lisboa,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Sofia Brilhante Vieira Lisboa,,,,,,
6933,,16464.0,6933.0,Mariana Silva,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Mariana da Conceição Pereira da Silva,,,,,,
9322,,16465.0,9322.0,Manuel Francisco Guerra,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Manuel Francisco Lopes de Antunes Pereira Guerra,,,,,,
9001,,16466.0,9001.0,Tânia Costa,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Tânia Cristina Mateus Costa,,,,,,
8289,,16467.0,8289.0,Tiago Matias,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Tiago Farinha Matias,,,,,,
9323,,16468.0,9323.0,Rogério Paulo Silva,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Rogério Paulo Amoroso da Silva,,,,,,
2788,,16469.0,2788.0,Isabel Maria Barbosa,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Isabel Maria Lopes Barbosa,,,,,,
555,,16470.0,555.0,Domingos Abrantes,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Domingos Abrantes Ferreira,,,,,,
8790,,16471.0,8790.0,Carolina Silva,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Carolina Victorino da Silva,,,,,,
1762,,16472.0,1762.0,Ana Botelho,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Ana Margarida Lopes Botelho,,,,,,
8007,,16473.0,8007.0,Ricardo Costa,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Ricardo Artur Pires Peixoto Costa,,,,,,
2075,,16474.0,2075.0,Vasco Cardoso,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Vasco Serra Cardoso,,,,,,
8634,,16475.0,8634.0,Mariana Lopes,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Mariana Metelo da Cunha Lopes,,,,,,
8996,,16476.0,8996.0,Susana Canato,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Susana Maria Canato,,,,,,
9324,,16477.0,9324.0,Acardyo Trindade,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Acardyo Kedy Santos Nazaré da Trindade,,,,,,
8606,,16478.0,8606.0,Francisca Silva,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Maria Francisca de Castro Ribeiro Pereira da Silva,,,,,,
8050,,16479.0,8050.0,Gonçalo Caroço,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Gonçalo Filipe Vintém Caroço,,,,,,
6407,,16480.0,6407.0,Ana Amaral,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Ana Maria Chélo de Amaral,,,,,,
6748,,16481.0,6748.0,Mário Matos,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Mário Jorge Jesus de Matos,,,,,,
6784,,16482.0,6784.0,Seyne Torres,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Seyne Yvonne dos Santos Torres,,,,,,
6736,,16483.0,6736.0,Maria Arrojado,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Maria Dulce Dias Ildefonso Arrojado,,,,,,
6798,,16484.0,6798.0,Joaquim Ribeiro,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Joaquim António Morais Ribeiro,,,,,,
6343,,16485.0,6343.0,José Pedroso,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,José Manuel Núncio Gabriel Pedroso,,,,,,
8795,,16486.0,8795.0,Catarina Teixeira,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Catarina dos Santos Teixeira,,,,,,
7845,,16487.0,7845.0,Jakilson Pereira,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Jakilson Jorge Ramos Pereira,,,,,,
6970,,16488.0,6970.0,Cristina Cruzeiro,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Cristina Pratas Cruzeiro,,,,,,
8909,,16489.0,8909.0,Raquel Ribeiro,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Raquel Cristina de Araújo Ribeiro,,,,,,
7699,,16490.0,7699.0,Joao Sousa,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,António João Rodrigues de Sousa,,,,,,
8200,,16491.0,8200.0,Ana Matias Costa,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Ana Matias Costa,,,,,,
5725,,16492.0,5725.0,Cláudia Madeira,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Cláudia Alexandra de Sousa e Catarino Madeira,,,,,,
5739,,16493.0,5739.0,Ricardo Miguel,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Ricardo Manuel Francisco Miguel,,,,,,
5718,,16494.0,5718.0,Catarina Cardoso,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Catarina Sofia Rodrigues Cardoso,,,,,,
8292,,16495.0,8292.0,Tiago Manuel Santos,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Tiago Manuel Rodrigues Pinto dos Santos,,,,,,
5729,,16496.0,5729.0,Maria Joana Silva,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Maria Joana Marques Gomes da Silva,,,,,,
2782,,16497.0,2782.0,Ana Avoila,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Ana Joaquina Gomes Avoila,,,,,,
9325,,16498.0,9325.0,João Eduardo Geraldes,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,João Eduardo Alves de Moura Geraldes,,,,,,
9326,,16499.0,9326.0,Filipe Alexandre Silva,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Filipe Alexandre Cristóvão da Silva,,,,,,
9327,,16500.0,9327.0,Inês Guerreiro,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Inês Matos Guerreiro,,,,,,
7620,,16501.0,7620.0,David Carvalho,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,David Augusto Figueiredo Luna de Carvalho,,,,,,
8649,,16502.0,8649.0,Marta Parente,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Marta Seixas Parente,,,,,,
6269,,16503.0,6269.0,Carlos Prazeres,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Carlos Manuel dos Santos Prazeres,,,,,,
9328,,16504.0,9328.0,Laura Sécio,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Laura Levy Damiães Salvador Sécio,,,,,,
8137,,16505.0,8137.0,Ágata Branco,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Ágata Patacho Midões dos Reis Branco,,,,,,
9329,,16506.0,9329.0,Marco Santos,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Marco Aurélio Rodrigues dos Santos,,,,,,
6354,,16507.0,6354.0,Maria Silvandira Costa,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Maria Silvandira Duarte da Costa,,,,,,
8436,,16508.0,8436.0,Marco Almeida,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Marco Henrique Frade Almeida,,,,,,
8437,,16509.0,8437.0,Marco Sargento,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Marco Luís Queiróz Sargento,,,,,,
7821,,16510.0,7821.0,Maria Nogueira,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Maria da Luz Ribeiro Nogueira,,,,,,
9330,,16511.0,9330.0,Ana Cordeiro,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Ana Filipa Madeira Cordeiro,,,,,,
9005,,16512.0,9005.0,Telmo Ferreira,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Telmo João Bento Ferreira,,,,,,
8784,,16513.0,8784.0,Carmen Dos Santos,,,7266.0,PCP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Cármen Maria de Moura dos Santos,,,,,,
6934,,16514.0,6934.0,Mariana Vieira da Silva,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,Mariana Guimarães Vieira da Silva,,,,,,
5841,,16515.0,5841.0,Miguel Cabrita,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,Miguel Filipe Pardal Cabrita,,,,,,
162,,16516.0,162.0,Edite Estrela,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,Edite de Fátima Santos Marreiros Estrela,,,,,,
9331,,16517.0,9331.0,Frederico Francisco,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,Frederico André Branco dos Reis Francisco,,,,,,
8888,,16518.0,8888.0,Pedro Vaz,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,Pedro Manuel Amaro Martins Vaz,,,,,,
4452,,16519.0,4452.0,Isabel Alves Moreira,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,Isabel de Lima Mayer Alves Moreira,,,,,,
7731,,16520.0,7731.0,Ricardo Lima,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,Ricardo Jorge Monteiro Lima,,,,,,
9332,,16521.0,9332.0,Eva Cruzeiro,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,Eva Marise Cruzeiro Alexandre,,,,,,
6706,,16522.0,6706.0,Miguel Matos,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,Miguel de Oliveira Pires da Costa de Matos,,,,,,
7913,,16523.0,7913.0,Ana Bernardo,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,Ana Paula Mata Bernardo,,,,,,
8230,,16524.0,8230.0,André Rijo,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,André Filipe dos Santos Matos Rijo,,,,,,
5852,,16525.0,5852.0,Davide Amado,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,Davide Miguel Santos Amado,,,,,,
6893,,16526.0,6893.0,Maria Begonha,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Cristina Maria da Fonseca Santos Bacelar Begonha,,,,,,
4071,,16527.0,4071.0,Pedro Jesus,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Pedro Pinto de Jesus,,,,,,
9333,,16528.0,9333.0,Hugo Santos Mendes,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Hugo Santos Mendes,,,,,,
9334,,16529.0,9334.0,Ana Umbelino,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Ana Brígida Anacleto Meireles Clímaco Umbelino,,,,,,
2266,,16530.0,2266.0,João Serrano,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,João Miguel de Melo Santos Taborda Serrano,,,,,,
9335,,16531.0,9335.0,Catarina Adelaide Oliveira,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Catarina Adelaide Almeida de Oliveira,,,,,,
9336,,16532.0,9336.0,Pedro Brás,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Pedro Alexandre de Oliveira Brás,,,,,,
1820,,16533.0,1820.0,Filipe Costa,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Filipe Santos Fernandes da Costa,,,,,,
6834,,16534.0,6834.0,Vera Santos,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Vera Lúcia Raimundo Braz dos Santos,,,,,,
9337,,16535.0,9337.0,Manuel Neves,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Manuel Maria Tadeu dos Santos Neto Neves,,,,,,
5831,,16536.0,5831.0,Diogo Rodrigues,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Diogo Feijóo Leão Campos Rodrigues,,,,,,
6381,,16537.0,6381.0,Cátia Santos,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Cátia Patrícia Pinto Pimenta Ferreira Rosas Santos,,,,,,
9338,,16538.0,9338.0,Vítor Manuel Moreira,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Vítor Manuel Rodrigues Santos Moreira,,,,,,
4420,,16539.0,4420.0,Carla Cristina Madeira,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Carla Cristina Ferreira Madeira,,,,,,
8745,,16540.0,8745.0,Bruno Magro,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Bruno Miguel Pinheiro Mendes Magro,,,,,,
8657,,16541.0,8657.0,Miguel Samora,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Miguel Alexandre da Silva Samora,,,,,,
9339,,16542.0,9339.0,Cláudia Ninhos,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Cláudia Sofia Ninhos,,,,,,
9340,,16543.0,9340.0,Cláudia Leitão,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Cláudia Rute Ferreira dos Santos Leitão,,,,,,
9341,,16544.0,9341.0,Rodrigo Duarte Silva,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Rodrigo Duarte da Silva,,,,,,
4410,,16545.0,4410.0,Vanessa Porto,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Vanessa Carla Marques Porto,,,,,,
9342,,16546.0,9342.0,Ângela Ferreira,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Ângela Carvalho Ferreira,,,,,,
9343,,16547.0,9343.0,Pedro Gomes Costa,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Pedro Gomes da Costa,,,,,,
9344,,16548.0,9344.0,Susana Lopes,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Susana Alexandra Simões Lopes,,,,,,
8475,,16549.0,8475.0,Eunice Proença,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Eunice Filipa Pires Alexandre Camilo Ramos Proença,,,,,,
5851,,16550.0,5851.0,João Baião,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,João Pedro Pinto Baião,,,,,,
9345,,16551.0,9345.0,Jorge Cristino,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Jorge Manuel Fernandes Martinho Cristino,,,,,,
8219,,16552.0,8219.0,Teresa Silva,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Ana Teresa Antunes Ivo da Silva,,,,,,
8861,,16553.0,8861.0,Duarte Marçal,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Duarte Paulo Meneses Marçal,,,,,,
8159,,16554.0,8159.0,Ana Carla Costa,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Ana Carla Almeida Lopes Fernandes da Silva Costa,,,,,,
9346,,16555.0,9346.0,Fábio Amorim,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Fábio Alexandre Santos Amorim,,,,,,
9347,,16556.0,9347.0,Nuno Carolo,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Nuno Filipe Penetra Carolo,,,,,,
8421,,16557.0,8421.0,Maísa Bastos,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Maísa Sofia do Espírito Santo Noronha de Sousa Bastos,,,,,,
9348,,16558.0,9348.0,Sérgio Alexandre,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Sérgio Paulo de Sousa Alexandre,,,,,,
9349,,16559.0,9349.0,Vasco Prada,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Vasco Filipe Martins Prada,,,,,,
9350,,16560.0,9350.0,Maria Silveira Santos,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Maria Silveira dos Santos,,,,,,
9351,,16561.0,9351.0,Fernando José Gomes,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Fernando José Machado Gomes,,,,,,
9352,,16562.0,9352.0,Guilherme Teixeirinha,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Guilherme Filipe Passão Teixeirinha,,,,,,
8847,,16563.0,8847.0,Diana Mota,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Diana Rita Benavente e Mota,,,,,,
9353,,16564.0,9353.0,Tiago Alexandre Santos,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Tiago Alexandre Marques dos Santos,,,,,,
9354,,16565.0,9354.0,Ana Janeiro,,,7263.0,PS,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Ana Clara Cabral Janeiro,,,,,,
7395,,16566.0,7395.0,Joaquim Miranda Sarmento,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suspenso(Eleito),2025-06-03,Joaquim José Miranda Sarmento,,,,,,
8663,,16567.0,8663.0,Miguel Pinto Luz,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suspenso(Eleito),2025-06-03,Miguel Martinez de Castro Pinto Luz,,,,,,
2106,,16568.0,2106.0,Regina Bastos,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,Regina Maria Pinto da Fonseca Ramos Bastos,,,,,,
8422,,16569.0,8422.0,Alexandre Homem Cristo,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suspenso(Eleito),2025-06-03,Manuel Alexandre Mateus Homem Cristo,2025-06-04,,,,,
5749,,16570.0,5749.0,Sandra Pereira,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,Sandra Cristina de Sequeiros Pereira,,,,4.0,Vice-Secretário,2025-06-03
7240,,16571.0,7240.0,Alexandre Poço,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,Alexandre Damasceno da Silva Poço,,,,,,
8320,,16572.0,8320.0,João Vale e Azevedo,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,João Mário Mc Millan da Cunha Vale e Azevedo,2025-06-05,,,,,
9355,,16573.0,9355.0,Cristina Vaz Tomé,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suspenso(Eleito),2025-06-03,Cristina Alexandra Rodrigues da Cruz Vaz Tomé,2025-06-04,,,,,
2304,,16574.0,2304.0,Bruno Ventura,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,Bruno Miguel Pedrosa Ventura,,,,,,
7408,,16575.0,7408.0,João Pedro Louro,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,João Pedro Vila Viçosa Louro,,,,,,
4090,,16576.0,4090.0,Margarida Saavedra,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,Margarida Maria de Moura Alves da Silva de Almeida Saavedra,,,,,,
4484,,16577.0,4484.0,Marco Claudino,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,Marco Henriques Claudino,,,,,,
1132,,16578.0,1132.0,António Rodrigues,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,António Costa Rodrigues,,,,,,
9356,,16579.0,9356.0,Ana Isabel Xavier,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suspenso(Eleito),2025-06-03,Ana Isabel Marques Xavier,2025-06-04,,,,,
8526,,16580.0,8526.0,Gonçalo Lage,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo Temporário,2025-06-03,Gonçalo Oliveira Lage,,,,,,
8476,,16581.0,8476.0,Eva Brás Pinho,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo Temporário,2025-06-03,Eva Luna Brás Pinho,,,,,,
9357,,16582.0,9357.0,Paulo Lopes Marcelo,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Impedido,2025-06-03,Paulo José Martins Raposo Lopes Marcelo,2025-06-04,,,,,
321,,16583.0,321.0,Francisco José Martins,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo Temporário,2025-06-03,Francisco José Fernandes Martins,2025-06-04,,,,,
7753,,16584.0,7753.0,Andreia Bernardo,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo Temporário,2025-06-03,Andreia Filipa Neves Bernardo,2025-06-04,,,,,
1646,,16585.0,1646.0,Carlos Reis,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo Temporário,2025-06-03,Carlos Manuel das Neves Reis dos Santos,2025-06-04,,,,,
7667,,16586.0,7667.0,Liliana Fidalgo,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Liliana Fidalgo Dias,2025-11-02,,,,,
9358,,16587.0,9358.0,Pedro Pimenta,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Pedro Ricardo Soares Pimenta,,,,,,
7773,,16588.0,7773.0,Martins Costa,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Gonçalo Martins Conde da Costa,,,,,,
8911,,16589.0,8911.0,Raquel Lourenço,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Raquel Filipa Soares Lourenço,,,,,,
9359,,16590.0,9359.0,António Capela,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,António de Carvalho Capela,,,,,,
8652,,16591.0,8652.0,Martinho Caetano,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Martinho Joaquim Mendonça Caetano,,,,,,
1928,,16592.0,1928.0,Isilda Pegado,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Maria Isilda Viscata Lourenço de Oliveira Pegado,,,,,,
8305,,16593.0,8305.0,Vasco Touguinha,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Vasco António Pinhão Ramos Teles Touguinha,,,,,,
7804,,16594.0,7804.0,Sónia Oliveira,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Sónia Marques de Oliveira,,,,,,
9360,,16595.0,9360.0,Diogo Amaral,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Diogo dos Santos Amaral,,,,,,
6518,,16596.0,6518.0,Vânia Ferreira,,,7261.0,PSD,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Vânia Sofia de Oliveira Costa Ferreira,,,,,,
